Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
R. Fernández,https://cdn.sofifa.org/players/4/19/173245.png,70,70,1,4,33,5'8,1
N. Wells,https://cdn.sofifa.org/players/4/19/202686.png,70,70,1.8,30,28,5'7,1
D. Croce,https://cdn.sofifa.org/players/4/19/137406.png,70,70,NA,2,35,5'8,1
E. Loeschbor,https://cdn.sofifa.org/players/4/19/223422.png,70,70,1.2,13,31,5'11,1
P. Schuurs,https://cdn.sofifa.org/players/4/19/241854.png,70,82,2.6,4,18,6'4,1
B. Kololli,https://cdn.sofifa.org/players/4/19/211903.png,70,71,2.1,9,26,6'0,1
K. Sigþórsson,https://cdn.sofifa.org/players/4/19/184255.png,70,70,1.8,16,28,6'2,2
M. Koné,https://cdn.sofifa.org/players/4/19/204992.png,70,73,2.2,17,26,5'9,1
R. Fiamozzi,https://cdn.sofifa.org/players/4/19/210880.png,70,75,2,3,25,5'10,1
L. Pico,https://cdn.sofifa.org/players/4/19/214208.png,70,72,1.8,2,26,5'10,1
E. Bello,https://cdn.sofifa.org/players/4/19/242112.png,70,77,2.5,3,22,5'10,1
Salvador Agra,https://cdn.sofifa.org/players/4/19/204737.png,70,70,1.9,7,26,5'5,1
P. McNair,https://cdn.sofifa.org/players/4/19/213697.png,70,78,2.3,22,23,6'0,1
D. Rodríguez,https://cdn.sofifa.org/players/4/19/221121.png,70,79,2.8,1,23,5'9,1
M. Stiepermann,https://cdn.sofifa.org/players/4/19/192449.png,70,70,1.9,16,27,6'3,1
J. Fulton,https://cdn.sofifa.org/players/4/19/221890.png,70,77,2.1,12,24,6'0,1
L. Abram,https://cdn.sofifa.org/players/4/19/234178.png,70,79,2.4,7,22,5'11,1
Z. Gano,https://cdn.sofifa.org/players/4/19/204227.png,70,74,2.4,9,24,6'6,1
L. Mazzoni,https://cdn.sofifa.org/players/4/19/140483.png,70,70,NA,2,34,6'3,1
Y. M'Changama,https://cdn.sofifa.org/players/4/19/208835.png,70,70,1.5,4,27,5'8,1
T. Mings,https://cdn.sofifa.org/players/4/19/212419.png,70,72,1.8,27,25,6'5,1
K. Árnason,https://cdn.sofifa.org/players/4/19/166851.png,70,70,0,0,35,6'3,1
U. Bozok,https://cdn.sofifa.org/players/4/19/239043.png,70,79,2.8,9,21,5'10,1
Borja Fernández,https://cdn.sofifa.org/players/4/19/110787.png,70,70,NA,7,37,6'2,1
H. Bazile,https://cdn.sofifa.org/players/4/19/190659.png,70,70,1.8,5,28,6'0,1
G. Carey,https://cdn.sofifa.org/players/4/19/192451.png,70,70,1.7,8,29,5'9,1
P. Souaré,https://cdn.sofifa.org/players/4/19/193475.png,70,70,1.4,25,28,5'10,1
Verdasca,https://cdn.sofifa.org/players/4/19/233413.png,70,80,2.5,4,21,6'1,1
J. Vigón,https://cdn.sofifa.org/players/4/19/210374.png,70,70,1.9,12,26,5'9,1
Edsinho Torres,https://cdn.sofifa.org/players/4/19/230342.png,70,70,NA,9,34,5'10,1
S. Kaneko,https://cdn.sofifa.org/players/4/19/237766.png,70,77,2.5,3,23,5'4,1
D. Batubinsika,https://cdn.sofifa.org/players/4/19/239814.png,70,77,2.1,6,22,6'1,1
F. Giefer,https://cdn.sofifa.org/players/4/19/193222.png,70,71,1.4,10,28,6'5,1
H. Wahl,https://cdn.sofifa.org/players/4/19/230855.png,70,74,2,6,24,6'2,1
M. Albæk,https://cdn.sofifa.org/players/4/19/189383.png,70,70,1.4,4,28,6'1,1
Juan Dominguez,https://cdn.sofifa.org/players/4/19/193735.png,70,70,1.8,6,28,5'11,1
C. Avevor,https://cdn.sofifa.org/players/4/19/198856.png,70,72,1.8,10,26,6'1,1
David Costas,https://cdn.sofifa.org/players/4/19/219848.png,70,75,2,10,23,6'0,1
M. Faraoni,https://cdn.sofifa.org/players/4/19/195272.png,70,71,1.7,3,26,5'11,1
L. Mendoza,https://cdn.sofifa.org/players/4/19/198601.png,70,70,1.8,14,28,5'8,1
S. Romagnoli,https://cdn.sofifa.org/players/4/19/198857.png,70,70,1.4,8,28,6'4,1
A. Ngando,https://cdn.sofifa.org/players/4/19/208585.png,70,75,2.4,12,24,5'10,1
B. Vidal,https://cdn.sofifa.org/players/4/19/214217.png,70,72,1.7,6,27,5'10,1
C. Buonaiuto,https://cdn.sofifa.org/players/4/19/222153.png,70,71,2.1,3,25,5'10,1
L. Jutkiewicz,https://cdn.sofifa.org/players/4/19/176841.png,70,70,1.8,18,29,6'1,1
Li Xuepeng,https://cdn.sofifa.org/players/4/19/182473.png,70,70,1.3,10,29,6'1,1
Fábio Sturgeon,https://cdn.sofifa.org/players/4/19/217802.png,70,74,2.3,6,24,6'0,1
K. Mahachi,https://cdn.sofifa.org/players/4/19/220362.png,70,73,2.3,1,24,5'7,1
D. Barbona,https://cdn.sofifa.org/players/4/19/227274.png,70,78,2.6,6,23,6'0,1
M. Silva,https://cdn.sofifa.org/players/4/19/200395.png,70,70,1.4,5,29,6'1,1
G. Voboril,https://cdn.sofifa.org/players/4/19/214987.png,70,70,1.2,6,31,5'10,1
Kim Jong Woo,https://cdn.sofifa.org/players/4/19/227787.png,70,73,2.2,5,24,5'11,1
M. Terrazzino,https://cdn.sofifa.org/players/4/19/190667.png,70,70,1.9,13,27,5'10,1
A. Ferrari,https://cdn.sofifa.org/players/4/19/219852.png,70,75,2,13,24,6'0,1
Rafa Mir,https://cdn.sofifa.org/players/4/19/231628.png,70,81,3.1,27,21,6'3,1
P. Iemmello,https://cdn.sofifa.org/players/4/19/209613.png,70,73,2.2,4,26,5'10,1
M. Cerato,https://cdn.sofifa.org/players/4/19/214733.png,70,70,1.7,17,30,5'7,1
Aleix García,https://cdn.sofifa.org/players/4/19/228813.png,70,82,3.1,37,21,5'8,1
O. Linnér,https://cdn.sofifa.org/players/4/19/229325.png,70,76,1.8,3,21,6'6,1
Platiny,https://cdn.sofifa.org/players/4/19/234957.png,70,70,1.9,7,27,5'10,1
D. Petrić,https://cdn.sofifa.org/players/4/19/184781.png,70,70,1.1,9,30,6'1,1
A. Meijers,https://cdn.sofifa.org/players/4/19/188621.png,70,70,1.3,5,30,5'9,1
Jeong Seung Hyun,https://cdn.sofifa.org/players/4/19/227790.png,70,76,2.1,6,24,6'2,1
Flávio Rebeilo,https://cdn.sofifa.org/players/4/19/230350.png,70,70,1.5,9,26,5'9,1
E. Tercero,https://cdn.sofifa.org/players/4/19/239822.png,70,77,2.1,21,22,6'0,1
Kalindi,https://cdn.sofifa.org/players/4/19/243662.png,70,74,1.9,5,24,5'7,1
L. Kübler,https://cdn.sofifa.org/players/4/19/208335.png,70,72,1.8,12,25,6'0,1
M. Caballero,https://cdn.sofifa.org/players/4/19/212943.png,70,75,2.4,3,23,5'9,1
A. Rocha,https://cdn.sofifa.org/players/4/19/213711.png,70,73,2.2,6,25,5'6,1
M. Ingvartsen,https://cdn.sofifa.org/players/4/19/215247.png,70,77,2.5,9,22,6'1,1
N. Moiraghi,https://cdn.sofifa.org/players/4/19/216015.png,70,70,NA,8,33,5'11,1
C. Wondolowski,https://cdn.sofifa.org/players/4/19/164559.png,70,70,NA,4,35,6'0,1
M. Petržela,https://cdn.sofifa.org/players/4/19/181199.png,70,70,NA,1,35,5'8,1
A. Cissokho,https://cdn.sofifa.org/players/4/19/181455.png,70,70,1.3,9,30,5'11,2
P. Bauer,https://cdn.sofifa.org/players/4/19/204496.png,70,74,1.9,7,25,6'4,1
J. López,https://cdn.sofifa.org/players/4/19/214480.png,70,70,1.4,3,29,6'4,1
C. Quintero,https://cdn.sofifa.org/players/4/19/201681.png,70,70,1.7,1,29,6'2,1
R. Wallace,https://cdn.sofifa.org/players/4/19/140497.png,70,70,1.1,6,33,5'6,1
P. Alvarado,https://cdn.sofifa.org/players/4/19/214993.png,70,70,1,2,32,5'11,1
A. Micai,https://cdn.sofifa.org/players/4/19/224977.png,70,76,1.8,2,24,6'1,1
H. Veerman,https://cdn.sofifa.org/players/4/19/227537.png,70,70,1.9,11,27,6'7,1
A. Salvi,https://cdn.sofifa.org/players/4/19/200914.png,70,70,1.3,3,30,6'0,1
B. Khuzwayo,https://cdn.sofifa.org/players/4/19/209874.png,70,72,1.5,1,28,6'3,1
R. Loaiza,https://cdn.sofifa.org/players/4/19/214226.png,70,78,2.3,3,24,5'11,1
Hugo Vieira,https://cdn.sofifa.org/players/4/19/169938.png,70,70,1.8,5,29,5'10,1
P. Türpitz,https://cdn.sofifa.org/players/4/19/238802.png,70,70,1.9,10,26,5'10,1
N. Đurđić,https://cdn.sofifa.org/players/4/19/198611.png,70,70,1.4,5,32,6'0,1
K. Overmeire,https://cdn.sofifa.org/players/4/19/135891.png,70,70,1,8,32,6'2,1
H. Campagnaro,https://cdn.sofifa.org/players/4/19/123603.png,70,70,NA,2,38,5'11,2
F. Mancinelli,https://cdn.sofifa.org/players/4/19/191443.png,70,70,NA,6,36,5'11,1
F. Ondoa,https://cdn.sofifa.org/players/4/19/212948.png,70,79,2.1,6,22,6'1,1
G. Ward,https://cdn.sofifa.org/players/4/19/222420.png,70,76,2.4,6,23,5'10,1
Campillo,https://cdn.sofifa.org/players/4/19/229332.png,70,70,1.9,6,27,5'9,1
E. Bush,https://cdn.sofifa.org/players/4/19/206549.png,70,70,1,4,32,6'1,1
J. Silbeira,https://cdn.sofifa.org/players/4/19/209109.png,70,72,0,0,22,6'1,1
F. Jungwirth,https://cdn.sofifa.org/players/4/19/189397.png,70,70,1.4,5,29,5'11,1
I. Bel Hassani,https://cdn.sofifa.org/players/4/19/220118.png,70,72,2.2,8,25,5'9,1
André Santos,https://cdn.sofifa.org/players/4/19/193495.png,70,70,1.7,5,29,5'11,1
B. Johnson,https://cdn.sofifa.org/players/4/19/152536.png,70,70,1.5,23,31,5'10,1
Cotán,https://cdn.sofifa.org/players/4/19/219864.png,70,78,2.3,9,22,5'9,1
Artur Jorge,https://cdn.sofifa.org/players/4/19/236505.png,70,75,2,3,23,6'1,1
T. Malacia,https://cdn.sofifa.org/players/4/19/238041.png,70,80,2.2,3,18,5'7,1
M. van Buren,https://cdn.sofifa.org/players/4/19/204506.png,70,73,2.3,1,25,6'0,1
Daguinho Parrela,https://cdn.sofifa.org/players/4/19/230362.png,70,70,NA,13,34,6'1,1
D. Beasley,https://cdn.sofifa.org/players/4/19/39386.png,70,70,NA,3,36,5'8,1
C. Zimmermann,https://cdn.sofifa.org/players/4/19/239322.png,70,75,2,14,25,6'4,1
Ademilson,https://cdn.sofifa.org/players/4/19/207835.png,70,76,2.5,7,24,5'9,1
Jorginho,https://cdn.sofifa.org/players/4/19/212955.png,70,70,1.9,12,27,6'0,1
Lee Chung Yong,https://cdn.sofifa.org/players/4/19/155355.png,70,70,1.7,11,29,5'11,2
C. Eiting,https://cdn.sofifa.org/players/4/19/234203.png,70,79,2.7,7,20,5'10,1
F. Ballas,https://cdn.sofifa.org/players/4/19/216284.png,70,73,1.9,10,25,6'5,1
J. Komar,https://cdn.sofifa.org/players/4/19/222428.png,70,80,2.5,6,21,6'2,1
Y. Gomis,https://cdn.sofifa.org/players/4/19/234972.png,70,71,2.1,7,26,5'11,1
Rodrigo,https://cdn.sofifa.org/players/4/19/237532.png,70,74,1.9,6,25,5'9,1
S. Winnall,https://cdn.sofifa.org/players/4/19/195036.png,70,70,1.9,17,27,5'9,1
T. Delaine,https://cdn.sofifa.org/players/4/19/203741.png,70,73,1.8,4,26,5'11,1
L. Quintana,https://cdn.sofifa.org/players/4/19/210653.png,70,75,2,11,26,5'10,1
Rogério,https://cdn.sofifa.org/players/4/19/241629.png,70,85,3.9,32,20,5'10,1
L. Nielsen,https://cdn.sofifa.org/players/4/19/177373.png,70,70,1.3,4,30,6'1,1
D. Batth,https://cdn.sofifa.org/players/4/19/195037.png,70,72,1.7,30,27,6'3,1
J. Giraudon,https://cdn.sofifa.org/players/4/19/208862.png,70,72,1.8,5,26,6'0,1
Vítor Bruno,https://cdn.sofifa.org/players/4/19/223966.png,70,70,1.4,7,28,5'7,1
K. Watanabe,https://cdn.sofifa.org/players/4/19/232926.png,70,70,1.6,8,31,6'0,1
V. Ulloa,https://cdn.sofifa.org/players/4/19/200671.png,70,71,1.7,5,26,6'0,1
Zhang Linpeng,https://cdn.sofifa.org/players/4/19/200672.png,70,70,1.4,10,29,6'1,1
T. Eisfeld,https://cdn.sofifa.org/players/4/19/208096.png,70,73,2.2,10,25,5'10,1
J. Cristaldo,https://cdn.sofifa.org/players/4/19/220128.png,70,70,1.8,13,29,5'9,1
Bernardo Motinho,https://cdn.sofifa.org/players/4/19/230368.png,70,70,1.5,14,26,5'10,1
C. Walton,https://cdn.sofifa.org/players/4/19/206561.png,70,80,2.2,15,22,6'5,1
Sergi Palencia,https://cdn.sofifa.org/players/4/19/228321.png,70,78,2.2,47,22,5'7,1
V. Lampropoulos,https://cdn.sofifa.org/players/4/19/239841.png,70,70,1.4,1,28,6'1,1
L. Tremolada,https://cdn.sofifa.org/players/4/19/200930.png,70,71,2.1,3,26,6'1,1
M. Pátkai,https://cdn.sofifa.org/players/4/19/201698.png,70,70,0,0,30,5'8,1
F. Al Ansari,https://cdn.sofifa.org/players/4/19/219106.png,70,70,1.2,13,31,6'5,1
José Semedo,https://cdn.sofifa.org/players/4/19/172258.png,70,70,NA,4,33,6'0,1
G. Giakoumakis,https://cdn.sofifa.org/players/4/19/239842.png,70,76,2.5,1,23,6'1,1
M. Leovac,https://cdn.sofifa.org/players/4/19/193250.png,70,70,1.3,1,29,5'11,1
T. Figueroa,https://cdn.sofifa.org/players/4/19/215267.png,70,73,2.2,10,26,6'3,1
Pol Llonch,https://cdn.sofifa.org/players/4/19/225507.png,70,73,1.9,5,25,5'7,1
B. Angulo,https://cdn.sofifa.org/players/4/19/184035.png,70,70,1.4,5,28,5'9,1
E. Bennett,https://cdn.sofifa.org/players/4/19/186595.png,70,70,1.7,24,29,5'9,1
C. Nhamoinesu,https://cdn.sofifa.org/players/4/19/189923.png,70,70,NA,1,32,6'1,1
B. Rabello,https://cdn.sofifa.org/players/4/19/209892.png,70,75,2.4,5,24,5'6,1
J. Insaurralde,https://cdn.sofifa.org/players/4/19/153060.png,70,70,NA,5,33,6'2,1
A. Bernardini,https://cdn.sofifa.org/players/4/19/198117.png,70,70,1.2,3,31,6'3,1
J. Walker,https://cdn.sofifa.org/players/4/19/206565.png,70,74,2.3,27,25,5'9,1
A. Sørloth,https://cdn.sofifa.org/players/4/19/216549.png,70,76,2.5,25,22,6'4,1
David Raya,https://cdn.sofifa.org/players/4/19/220901.png,70,77,1.8,14,22,6'0,1
M. Cassierra,https://cdn.sofifa.org/players/4/19/227557.png,70,78,2.7,8,21,6'0,1
A. Tchouaméni,https://cdn.sofifa.org/players/4/19/241637.png,70,84,3.6,10,18,6'1,1
J. Siebatcheu,https://cdn.sofifa.org/players/4/19/227558.png,70,77,2.5,16,22,6'3,1
V. Angban,https://cdn.sofifa.org/players/4/19/229606.png,70,79,2.7,4,21,5'11,1
Edu Expósito,https://cdn.sofifa.org/players/4/19/229862.png,70,81,3,5,21,5'10,1
A. Nordin,https://cdn.sofifa.org/players/4/19/236518.png,70,81,3.1,12,20,5'7,1
Rodri,https://cdn.sofifa.org/players/4/19/198631.png,70,70,1.8,7,28,5'9,1
M. Pisano,https://cdn.sofifa.org/players/4/19/219879.png,70,70,1.9,8,26,5'5,1
G. Whelan,https://cdn.sofifa.org/players/4/19/163303.png,70,70,NA,10,34,5'11,2
M. Parkhurst,https://cdn.sofifa.org/players/4/19/164839.png,70,70,NA,5,34,5'11,1
J. Zárate,https://cdn.sofifa.org/players/4/19/198632.png,70,71,2.1,5,26,5'6,1
P. Kanstrup,https://cdn.sofifa.org/players/4/19/172520.png,70,70,1.4,8,29,6'2,1
G. Scognamiglio,https://cdn.sofifa.org/players/4/19/189928.png,70,70,1.2,3,31,6'1,1
E. Ersoy,https://cdn.sofifa.org/players/4/19/224489.png,70,80,2.5,7,21,6'2,1
L. Licht,https://cdn.sofifa.org/players/4/19/153066.png,70,70,NA,6,37,5'9,1
Borja Herrera,https://cdn.sofifa.org/players/4/19/235754.png,70,75,2,5,25,5'9,1
E. Brignola,https://cdn.sofifa.org/players/4/19/236522.png,70,84,3.7,12,18,5'6,1
M. Maddison,https://cdn.sofifa.org/players/4/19/206571.png,70,73,2.3,6,24,5'11,1
M. Cavion,https://cdn.sofifa.org/players/4/19/212459.png,70,76,2.4,3,23,5'11,1
C. Mosquera,https://cdn.sofifa.org/players/4/19/221675.png,70,70,1.9,2,27,5'5,1
R. Gudiño,https://cdn.sofifa.org/players/4/19/226285.png,70,79,2.1,12,22,6'5,1
V. Malcorra,https://cdn.sofifa.org/players/4/19/226797.png,70,70,1.6,12,30,5'7,1
Milton Menceiros,https://cdn.sofifa.org/players/4/19/230382.png,70,70,1.5,11,26,6'0,1
Jamiro Monteiro,https://cdn.sofifa.org/players/4/19/231150.png,70,74,2.3,4,24,5'9,1
L. Bridcutt,https://cdn.sofifa.org/players/4/19/169710.png,70,70,1.4,25,29,5'9,1
Luisinho,https://cdn.sofifa.org/players/4/19/235502.png,70,70,1.9,14,27,5'9,1
E. Elmas,https://cdn.sofifa.org/players/4/19/241390.png,70,83,3.1,15,18,6'0,1
N. Pérez,https://cdn.sofifa.org/players/4/19/244206.png,70,84,3.3,9,18,6'1,1
D. Ndlovu,https://cdn.sofifa.org/players/4/19/211440.png,70,70,0,0,28,5'9,1
Y. Reyna,https://cdn.sofifa.org/players/4/19/214000.png,70,75,2.4,5,24,5'7,1
D. Kownacki,https://cdn.sofifa.org/players/4/19/221168.png,70,82,3.2,15,21,6'2,1
H. Faik,https://cdn.sofifa.org/players/4/19/229104.png,70,72,2.1,9,26,6'3,1
C. Mepham,https://cdn.sofifa.org/players/4/19/233201.png,70,80,2.5,15,20,6'3,1
D. Rudd,https://cdn.sofifa.org/players/4/19/188657.png,70,74,1.6,7,27,6'3,1
Bruno Gallo,https://cdn.sofifa.org/players/4/19/189425.png,70,70,1.6,6,30,5'11,1
M. Peybernès,https://cdn.sofifa.org/players/4/19/195313.png,70,71,1.7,5,27,6'2,1
D. Böde,https://cdn.sofifa.org/players/4/19/201714.png,70,70,0,0,31,6'3,1
T. Schröck,https://cdn.sofifa.org/players/4/19/211954.png,70,75,2,12,25,6'2,1
I. Brown,https://cdn.sofifa.org/players/4/19/213490.png,70,80,2.9,17,21,6'0,1
J. Morris,https://cdn.sofifa.org/players/4/19/226035.png,70,77,2.5,5,23,6'0,1
J. Taravel,https://cdn.sofifa.org/players/4/19/183283.png,70,70,1.2,8,31,6'3,1
A. Lusamba,https://cdn.sofifa.org/players/4/19/224756.png,70,79,2.8,12,21,5'10,1
Felipe,https://cdn.sofifa.org/players/4/19/184820.png,70,70,1.3,6,30,6'2,1
Z. Touré,https://cdn.sofifa.org/players/4/19/190196.png,70,71,1.6,16,28,6'0,1
I. Hajrović,https://cdn.sofifa.org/players/4/19/193780.png,70,70,1.9,1,26,5'10,1
T. Kempe,https://cdn.sofifa.org/players/4/19/199413.png,70,70,1.7,12,29,6'0,1
V. Giraldo,https://cdn.sofifa.org/players/4/19/214005.png,70,70,NA,3,32,5'10,1
A. Wooten,https://cdn.sofifa.org/players/4/19/208374.png,70,70,1.8,5,28,6'1,1
U. Đurđević,https://cdn.sofifa.org/players/4/19/221430.png,70,75,2.4,6,24,6'0,1
A. Bastía,https://cdn.sofifa.org/players/4/19/156662.png,70,70,NA,5,39,5'10,1
S. Allagui,https://cdn.sofifa.org/players/4/19/168950.png,70,70,1.4,11,32,5'10,2
M. Müller,https://cdn.sofifa.org/players/4/19/208375.png,70,75,1.7,15,24,6'4,1
P. Galdames,https://cdn.sofifa.org/players/4/19/219127.png,70,80,2.8,7,21,5'9,1
O. Benítez,https://cdn.sofifa.org/players/4/19/214776.png,70,73,2.2,7,25,6'0,1
E. Löwen,https://cdn.sofifa.org/players/4/19/238072.png,70,80,2.5,9,21,6'2,1
A. Fathi,https://cdn.sofifa.org/players/4/19/175608.png,70,70,0,0,33,5'9,2
I. Sylla,https://cdn.sofifa.org/players/4/19/193528.png,70,70,1.9,7,27,6'1,1
A. Tziolis,https://cdn.sofifa.org/players/4/19/142329.png,70,70,NA,11,33,6'3,2
J. Une Larsson,https://cdn.sofifa.org/players/4/19/213497.png,70,74,2,3,24,5'11,1
Pedro Pinto,https://cdn.sofifa.org/players/4/19/235257.png,70,74,2,3,23,6'2,1
G. Hairemans,https://cdn.sofifa.org/players/4/19/195065.png,70,71,2.1,7,26,6'0,1
E. Oztumer,https://cdn.sofifa.org/players/4/19/222970.png,70,71,2,7,27,5'3,1
S. Mugoša,https://cdn.sofifa.org/players/4/19/223994.png,70,72,2.2,4,26,6'2,1
O. Oularé,https://cdn.sofifa.org/players/4/19/225530.png,70,77,2.5,25,22,6'5,1
T. Sparv,https://cdn.sofifa.org/players/4/19/164858.png,70,70,1.5,13,31,6'4,1
Matheus,https://cdn.sofifa.org/players/4/19/240122.png,70,73,1.8,7,26,6'4,1
M. Jurman,https://cdn.sofifa.org/players/4/19/192250.png,70,70,1.4,19,28,6'3,1
F. Malbašić,https://cdn.sofifa.org/players/4/19/210171.png,70,73,2.3,7,25,6'0,1
N. Domínguez,https://cdn.sofifa.org/players/4/19/237819.png,70,82,3.1,7,20,5'10,1
J. Ramaré,https://cdn.sofifa.org/players/4/19/181499.png,70,70,NA,4,34,5'11,1
Yang Han Been,https://cdn.sofifa.org/players/4/19/203004.png,70,72,1.5,4,26,6'5,1
S. Magnasco,https://cdn.sofifa.org/players/4/19/209660.png,70,71,1.7,6,25,5'9,1
L. Mancuso,https://cdn.sofifa.org/players/4/19/224508.png,70,71,2.1,47,26,6'0,1
Nuno André Coelho,https://cdn.sofifa.org/players/4/19/178684.png,70,70,1,6,32,6'4,1
E. Ambrose,https://cdn.sofifa.org/players/4/19/186876.png,70,70,1.4,5,29,6'3,1
S. Kitsiou,https://cdn.sofifa.org/players/4/19/204030.png,70,74,1.9,1,24,5'8,1
Eltson Marques,https://cdn.sofifa.org/players/4/19/230398.png,70,70,1.5,13,26,6'2,1
C. De Norre,https://cdn.sofifa.org/players/4/19/231423.png,70,79,2.8,5,21,5'9,1
Eloi Amagat,https://cdn.sofifa.org/players/4/19/188671.png,70,70,1,5,33,6'0,1
R. Abdullah,https://cdn.sofifa.org/players/4/19/208384.png,69,74,1.2,5,24,5'11,1
M. Ordóñez,https://cdn.sofifa.org/players/4/19/227840.png,69,70,NA,2,28,5'11,1
L. Robertone,https://cdn.sofifa.org/players/4/19/235008.png,69,79,1.7,6,21,5'8,1
I. Mathew,https://cdn.sofifa.org/players/4/19/236288.png,69,78,1.6,2,21,5'8,1
P. Velthuizen,https://cdn.sofifa.org/players/4/19/177152.png,69,69,NA,6,31,6'2,1
K. Erasmus,https://cdn.sofifa.org/players/4/19/182528.png,69,69,1.1,4,27,5'6,1
K. Mokotjo,https://cdn.sofifa.org/players/4/19/199169.png,69,70,1.2,19,27,5'9,1
C. Guzmán,https://cdn.sofifa.org/players/4/19/192001.png,69,74,1.2,4,24,5'10,1
A. Fink,https://cdn.sofifa.org/players/4/19/193537.png,69,69,1,5,30,5'9,1
D. Łukasik,https://cdn.sofifa.org/players/4/19/208898.png,69,69,NA,4,27,5'10,1
J. Chunga,https://cdn.sofifa.org/players/4/19/214274.png,69,72,NA,2,26,5'11,1
C. Lombardi,https://cdn.sofifa.org/players/4/19/215810.png,69,74,1.4,19,22,5'11,1
E. Hackman,https://cdn.sofifa.org/players/4/19/229890.png,69,76,1.2,4,23,6'2,1
Aleix Febas,https://cdn.sofifa.org/players/4/19/235522.png,69,78,1.6,44,22,5'8,1
A. Isak,https://cdn.sofifa.org/players/4/19/233731.png,69,83,2.2,11,18,6'3,1
R. Munsy,https://cdn.sofifa.org/players/4/19/179971.png,69,69,1.1,9,28,6'2,1
E. Hussain,https://cdn.sofifa.org/players/4/19/190979.png,69,74,1.4,4,25,5'9,1
Magno,https://cdn.sofifa.org/players/4/19/192259.png,69,69,1,4,30,5'10,1
N. Bodurov,https://cdn.sofifa.org/players/4/19/202756.png,69,69,0,0,32,5'11,1
Álvaro Peña,https://cdn.sofifa.org/players/4/19/216836.png,69,70,1.2,5,26,5'10,1
B. Riveros,https://cdn.sofifa.org/players/4/19/233476.png,69,83,2.1,8,20,5'10,1
J. Villota,https://cdn.sofifa.org/players/4/19/214533.png,69,71,1.3,1,26,5'7,1
V. Fındıklı,https://cdn.sofifa.org/players/4/19/225285.png,69,70,1,8,27,6'3,1
L. Chambers,https://cdn.sofifa.org/players/4/19/162053.png,69,69,NA,5,32,6'1,1
D. Batallini,https://cdn.sofifa.org/players/4/19/232709.png,69,77,1.5,6,22,5'9,1
Z. Zlámal,https://cdn.sofifa.org/players/4/19/176645.png,69,69,NA,3,32,6'4,1
D. Odoi,https://cdn.sofifa.org/players/4/19/185349.png,69,69,NA,22,30,5'10,1
Juanjo,https://cdn.sofifa.org/players/4/19/191237.png,69,69,NA,2,30,5'9,1
M. Jahfali,https://cdn.sofifa.org/players/4/19/210182.png,69,69,NA,15,27,6'1,1
M. Bunn,https://cdn.sofifa.org/players/4/19/162054.png,69,69,NA,7,33,6'0,1
David Batanero,https://cdn.sofifa.org/players/4/19/240134.png,69,69,1,3,29,6'1,1
M. Lukač,https://cdn.sofifa.org/players/4/19/193030.png,69,69,NA,6,32,6'6,1
M. Wilson,https://cdn.sofifa.org/players/4/19/166919.png,69,69,NA,5,30,6'2,2
A. Jansen,https://cdn.sofifa.org/players/4/19/186887.png,69,69,1.1,5,29,6'1,1
A. Sobiech,https://cdn.sofifa.org/players/4/19/189447.png,69,69,1.1,5,28,6'1,2
L. Manyama,https://cdn.sofifa.org/players/4/19/219912.png,69,69,1.1,1,27,5'11,1
S. Morison,https://cdn.sofifa.org/players/4/19/162056.png,69,69,NA,8,34,6'2,1
A. Sepúlveda,https://cdn.sofifa.org/players/4/19/199689.png,69,69,1.1,17,27,5'11,1
R. Murawski,https://cdn.sofifa.org/players/4/19/209417.png,69,76,1.5,2,24,5'8,1
Pinillos,https://cdn.sofifa.org/players/4/19/211209.png,69,72,1.1,6,25,6'0,1
P. Celeban,https://cdn.sofifa.org/players/4/19/155657.png,69,69,NA,4,33,5'11,1
J. Williams,https://cdn.sofifa.org/players/4/19/224265.png,69,79,1.5,23,21,5'10,1
N. Fernández,https://cdn.sofifa.org/players/4/19/225289.png,69,77,1.6,6,22,5'5,1
S. Taniguchi,https://cdn.sofifa.org/players/4/19/233225.png,69,70,1,5,26,6'0,1
A. Bogdán,https://cdn.sofifa.org/players/4/19/184585.png,69,69,NA,28,30,6'4,1
M. Ritter,https://cdn.sofifa.org/players/4/19/223755.png,69,74,1.4,6,23,5'8,1
L. Ridgewell,https://cdn.sofifa.org/players/4/19/162315.png,69,69,NA,4,33,6'2,1
C. Labrín,https://cdn.sofifa.org/players/4/19/206604.png,69,71,1,3,27,5'11,1
S. Eduok,https://cdn.sofifa.org/players/4/19/236300.png,69,73,1.4,6,24,5'9,1
