Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
Y. Pelé,https://cdn.sofifa.org/players/4/19/107298.png,75,75,1.6,19,35,6'5,1
L. Sepe,https://cdn.sofifa.org/players/4/19/191011.png,75,78,5.5,36,27,6'1,1
J. Bruma,https://cdn.sofifa.org/players/4/19/195363.png,75,78,7,35,26,6'3,2
O. Duarte,https://cdn.sofifa.org/players/4/19/212772.png,75,75,5,24,29,6'1,1
A. Franco,https://cdn.sofifa.org/players/4/19/237604.png,75,85,9.5,13,21,6'0,1
Dani Olmo,https://cdn.sofifa.org/players/4/19/244260.png,75,85,11,1,20,5'10,1
F. Di Santo,https://cdn.sofifa.org/players/4/19/186405.png,75,75,6.5,31,29,6'4,2
Jozabed,https://cdn.sofifa.org/players/4/19/210214.png,75,76,7.5,21,27,5'11,1
G. Carrillo,https://cdn.sofifa.org/players/4/19/215334.png,75,76,8,46,27,6'3,1
M. Zeegelaar,https://cdn.sofifa.org/players/4/19/193062.png,75,75,5.5,42,27,6'1,1
G. Ferrari,https://cdn.sofifa.org/players/4/19/224808.png,75,79,7,40,26,6'2,1
O. Şahiner,https://cdn.sofifa.org/players/4/19/223017.png,75,76,8,18,26,5'9,1
T. Arslan,https://cdn.sofifa.org/players/4/19/190761.png,75,76,6.5,38,27,5'11,1
N. Araújo,https://cdn.sofifa.org/players/4/19/192041.png,75,78,7,20,26,6'2,1
S. Armstrong,https://cdn.sofifa.org/players/4/19/202282.png,75,77,8,42,26,6'0,1
K. Billiat,https://cdn.sofifa.org/players/4/19/218154.png,75,75,7,1,27,5'7,1
Ivan Cavaleiro,https://cdn.sofifa.org/players/4/19/212267.png,75,78,8.5,54,24,5'9,1
E. Cabaco,https://cdn.sofifa.org/players/4/19/236331.png,75,81,8,17,23,6'1,1
Silas Almeim,https://cdn.sofifa.org/players/4/19/230189.png,75,75,5.5,13,26,5'10,1
C. Kameni,https://cdn.sofifa.org/players/4/19/111661.png,75,75,2.7,39,34,6'1,2
Hélder Costa,https://cdn.sofifa.org/players/4/19/221743.png,75,81,9,54,24,5'10,1
E. Durm,https://cdn.sofifa.org/players/4/19/207920.png,75,77,6.5,38,26,6'0,2
Emerson,https://cdn.sofifa.org/players/4/19/210736.png,75,79,7,61,23,5'9,2
G. Haraguchi,https://cdn.sofifa.org/players/4/19/217648.png,75,75,7,30,27,5'10,2
C. Fuchs,https://cdn.sofifa.org/players/4/19/139313.png,75,75,3.7,50,32,6'2,2
E. Kalinski,https://cdn.sofifa.org/players/4/19/215089.png,75,75,5.5,21,31,6'0,1
F. Frei,https://cdn.sofifa.org/players/4/19/183346.png,75,75,5,24,29,6'0,1
M. Risse,https://cdn.sofifa.org/players/4/19/189234.png,75,75,6.5,21,28,6'0,2
V. Cáceres,https://cdn.sofifa.org/players/4/19/182579.png,75,75,0,0,33,6'1,1
Renan Bressan,https://cdn.sofifa.org/players/4/19/207412.png,75,75,6.5,11,29,6'0,1
Lucas Lima,https://cdn.sofifa.org/players/4/19/207924.png,75,76,6.5,22,26,5'10,1
M. Silvestre,https://cdn.sofifa.org/players/4/19/159028.png,75,75,2.7,13,33,6'1,2
Portillo,https://cdn.sofifa.org/players/4/19/193844.png,75,75,6.5,22,28,5'7,1
F. Rønnow,https://cdn.sofifa.org/players/4/19/201269.png,75,80,6.5,21,25,6'3,1
N. Spolli,https://cdn.sofifa.org/players/4/19/171830.png,75,75,1.6,11,35,6'4,2
S. Rajković,https://cdn.sofifa.org/players/4/19/183606.png,75,75,5,5,29,6'3,2
R. Berić,https://cdn.sofifa.org/players/4/19/212023.png,75,76,8,31,27,6'2,2
V. Hernández,https://cdn.sofifa.org/players/4/19/214327.png,75,75,6.5,6,29,5'3,1
Claudemir,https://cdn.sofifa.org/players/4/19/186935.png,75,75,6,14,30,6'1,1
T. Jantschke,https://cdn.sofifa.org/players/4/19/190520.png,75,75,5.5,24,28,5'10,2
L. Schaub,https://cdn.sofifa.org/players/4/19/210489.png,75,80,9,18,23,5'10,1
P. Tschauner,https://cdn.sofifa.org/players/4/19/158777.png,75,75,3.8,22,32,6'5,1
Gabrisco Aníbal,https://cdn.sofifa.org/players/4/19/230457.png,75,75,6,19,26,6'0,1
B. Feilhaber,https://cdn.sofifa.org/players/4/19/173370.png,75,75,3.9,9,33,5'9,2
A. Grassi,https://cdn.sofifa.org/players/4/19/220475.png,75,83,9.5,43,23,6'0,1
N. Vikonis,https://cdn.sofifa.org/players/4/19/214076.png,75,75,2.7,7,34,6'0,1
P. Ntep,https://cdn.sofifa.org/players/4/19/201533.png,75,76,8,36,25,5'11,2
L. Vangioni,https://cdn.sofifa.org/players/4/19/212541.png,75,75,4.4,37,31,5'10,1
S. Okazaki,https://cdn.sofifa.org/players/4/19/194365.png,75,75,5.5,59,32,5'8,2
Diego Castro,https://cdn.sofifa.org/players/4/19/147006.png,75,75,2.9,5,35,5'9,2
C. Jallet,https://cdn.sofifa.org/players/4/19/150590.png,75,75,1.9,26,34,5'10,2
O. Pineda,https://cdn.sofifa.org/players/4/19/224574.png,75,83,9.5,30,22,5'7,1
A. Mounier,https://cdn.sofifa.org/players/4/19/183870.png,75,75,6.5,1,30,5'9,2
Sandro,https://cdn.sofifa.org/players/4/19/190782.png,75,75,5,16,29,6'2,2
N. Redmond,https://cdn.sofifa.org/players/4/19/198719.png,75,79,8.5,36,24,5'8,2
Gálvez,https://cdn.sofifa.org/players/4/19/199487.png,75,76,6,18,29,6'2,2
A. Song,https://cdn.sofifa.org/players/4/19/157503.png,75,75,4.9,27,30,6'1,3
E. Badu,https://cdn.sofifa.org/players/4/19/192575.png,75,75,7,25,27,5'8,2
M. Agu,https://cdn.sofifa.org/players/4/19/209984.png,75,80,7.5,11,25,6'0,1
Jason,https://cdn.sofifa.org/players/4/19/215616.png,75,81,9,19,23,5'10,1
S. Cristóforo,https://cdn.sofifa.org/players/4/19/219712.png,75,79,7.5,36,24,5'9,2
L. Butelle,https://cdn.sofifa.org/players/4/19/49472.png,75,75,1.6,11,35,6'2,2
Allan Bardinho,https://cdn.sofifa.org/players/4/19/230465.png,75,75,7,22,26,5'9,1
P. Dummett,https://cdn.sofifa.org/players/4/19/204355.png,75,76,6.5,38,26,6'0,1
H. Villalba,https://cdn.sofifa.org/players/4/19/215107.png,75,79,8.5,8,23,5'8,1
K. Amian,https://cdn.sofifa.org/players/4/19/231235.png,75,83,8.5,17,20,5'11,1
José Mirazar,https://cdn.sofifa.org/players/4/19/230468.png,75,75,3.4,29,34,5'11,1
A. Hernández,https://cdn.sofifa.org/players/4/19/188484.png,75,75,7,1,27,6'1,2
Ailton Guevara,https://cdn.sofifa.org/players/4/19/230469.png,75,75,7,17,26,5'10,1
O. Akhmedov,https://cdn.sofifa.org/players/4/19/181573.png,75,75,6,17,30,5'11,1
Y. Ayoub,https://cdn.sofifa.org/players/4/19/204102.png,75,79,8.5,12,24,5'9,1
A. Ring,https://cdn.sofifa.org/players/4/19/205895.png,75,78,6.5,8,27,5'10,1
B. Ndiaye,https://cdn.sofifa.org/players/4/19/221000.png,75,75,7,40,27,5'11,1
Kaku,https://cdn.sofifa.org/players/4/19/226376.png,75,83,10,8,23,5'7,1
Adilson Edrada,https://cdn.sofifa.org/players/4/19/230475.png,75,75,7,18,26,5'9,1
A. Ibargüen,https://cdn.sofifa.org/players/4/19/225356.png,75,76,8,56,26,5'6,1
N. Nikolić,https://cdn.sofifa.org/players/4/19/201549.png,75,75,6.5,9,30,5'11,2
J. Kurtić,https://cdn.sofifa.org/players/4/19/202061.png,75,75,6.5,15,29,6'1,2
K. Wimmer,https://cdn.sofifa.org/players/4/19/209997.png,75,80,7.5,35,25,6'2,2
A. Mejía,https://cdn.sofifa.org/players/4/19/214605.png,75,75,5,26,29,5'10,1
A. Barreca,https://cdn.sofifa.org/players/4/19/220493.png,75,80,7.5,42,23,5'11,1
Gil Dias,https://cdn.sofifa.org/players/4/19/229453.png,75,82,9.5,39,21,6'0,1
J. Locadia,https://cdn.sofifa.org/players/4/19/204366.png,75,79,9,40,24,6'1,1
S. Kryvtsov,https://cdn.sofifa.org/players/4/19/206414.png,75,78,6.5,1,27,6'1,1
O. Peralta,https://cdn.sofifa.org/players/4/19/158543.png,75,75,3.5,56,34,5'10,2
C. Budescu,https://cdn.sofifa.org/players/4/19/225359.png,75,75,6.5,32,29,6'0,1
A. Raggi,https://cdn.sofifa.org/players/4/19/163407.png,75,75,2,48,34,6'2,2
R. Donk,https://cdn.sofifa.org/players/4/19/178255.png,75,75,3.8,43,32,6'4,1
Edgar Méndez,https://cdn.sofifa.org/players/4/19/219728.png,75,75,7,24,27,6'2,1
L. De Silvestri,https://cdn.sofifa.org/players/4/19/170320.png,75,75,6.5,37,30,6'1,2
M. Saracchi,https://cdn.sofifa.org/players/4/19/240976.png,75,85,9.5,27,20,5'8,1
D. Congré,https://cdn.sofifa.org/players/4/19/163665.png,75,75,2.7,22,33,6'1,2
M. Fritzler,https://cdn.sofifa.org/players/4/19/172113.png,75,75,4.5,13,31,5'10,1
T. Kolodziejczak,https://cdn.sofifa.org/players/4/19/190034.png,75,76,6.5,42,26,6'1,2
Caio Nunson,https://cdn.sofifa.org/players/4/19/230227.png,75,75,4.9,13,30,6'1,1
Felipe Vizeu,https://cdn.sofifa.org/players/4/19/233299.png,75,87,12,21,21,6'0,1
J. Damm,https://cdn.sofifa.org/players/4/19/207444.png,75,76,8,44,25,6'1,3
G. Nkoudou,https://cdn.sofifa.org/players/4/19/219732.png,75,80,9,58,23,5'9,1
Joel Robles,https://cdn.sofifa.org/players/4/19/195668.png,75,76,5.5,17,28,6'5,1
B. Zungu,https://cdn.sofifa.org/players/4/19/220245.png,75,78,7,16,25,6'0,1
Otávio Cairinho,https://cdn.sofifa.org/players/4/19/230229.png,75,75,6,23,26,5'10,1
P. Gouano,https://cdn.sofifa.org/players/4/19/204886.png,75,81,8,14,24,6'1,1
C. Domínguez,https://cdn.sofifa.org/players/4/19/225878.png,75,79,8.5,45,23,5'10,1
R. Falk,https://cdn.sofifa.org/players/4/19/201303.png,75,76,8,20,26,5'10,1
André Ramalho,https://cdn.sofifa.org/players/4/19/210007.png,75,77,6.5,30,26,6'0,1
G. Schennikov,https://cdn.sofifa.org/players/4/19/192087.png,75,76,6,1,27,5'11,1
M. Morozyuk,https://cdn.sofifa.org/players/4/19/206424.png,75,75,4.8,1,30,5'9,1
J. van der Heijden,https://cdn.sofifa.org/players/4/19/186456.png,75,75,4.9,13,30,6'1,1
A. Musa,https://cdn.sofifa.org/players/4/19/201818.png,75,77,8.5,36,25,5'7,2
A. Diaby,https://cdn.sofifa.org/players/4/19/202330.png,75,75,7,14,27,5'8,1
G. İnler,https://cdn.sofifa.org/players/4/19/158810.png,75,75,2,22,34,6'0,3
L. Cigarini,https://cdn.sofifa.org/players/4/19/173146.png,75,75,5,29,32,5'9,2
Júnior Urso,https://cdn.sofifa.org/players/4/19/206171.png,75,75,5,15,29,5'10,1
B. Butko,https://cdn.sofifa.org/players/4/19/206427.png,75,76,6,1,27,6'0,1
M. Jensen,https://cdn.sofifa.org/players/4/19/229723.png,75,81,9,19,22,5'8,1
Burgui,https://cdn.sofifa.org/players/4/19/215644.png,75,78,8.5,19,24,6'0,1
A. Meret,https://cdn.sofifa.org/players/4/19/225116.png,75,89,12,24,21,6'3,1
M. Gonalons,https://cdn.sofifa.org/players/4/19/193116.png,75,75,5,47,29,6'2,3
D. Valdés,https://cdn.sofifa.org/players/4/19/213597.png,75,79,8.5,10,24,5'10,1
Marafona,https://cdn.sofifa.org/players/4/19/200798.png,75,75,4,10,31,6'3,1
R. Karsdorp,https://cdn.sofifa.org/players/4/19/222558.png,75,80,7.5,39,23,6'0,1
I. Opara,https://cdn.sofifa.org/players/4/19/190558.png,75,76,6,8,29,6'2,1
K. Laimer,https://cdn.sofifa.org/players/4/19/225375.png,75,82,8,27,21,5'11,1
O. Kamara,https://cdn.sofifa.org/players/4/19/179551.png,75,75,7,10,28,6'0,1
S. Gentiletti,https://cdn.sofifa.org/players/4/19/205408.png,75,75,2.7,9,33,6'1,2
Serey Dié,https://cdn.sofifa.org/players/4/19/188768.png,75,75,2.7,23,33,5'10,2
A. Westwood,https://cdn.sofifa.org/players/4/19/189280.png,75,75,6.5,48,28,5'9,1
C. Ciano,https://cdn.sofifa.org/players/4/19/201313.png,75,75,6.5,17,28,5'9,1
A. Conti,https://cdn.sofifa.org/players/4/19/223329.png,75,79,8.5,58,24,6'0,2
Bojan,https://cdn.sofifa.org/players/4/19/176993.png,75,75,7,40,27,5'7,2
C. Vargas,https://cdn.sofifa.org/players/4/19/212067.png,75,76,5,5,29,6'1,1
Éder,https://cdn.sofifa.org/players/4/19/189795.png,75,75,6.5,1,30,6'3,2
Y. Benzia,https://cdn.sofifa.org/players/4/19/206436.png,75,81,9,25,23,5'10,2
W. Hennessey,https://cdn.sofifa.org/players/4/19/170084.png,75,75,4,34,31,6'6,2
E. Thommy,https://cdn.sofifa.org/players/4/19/221797.png,75,79,8.5,26,23,5'9,1
Bustinza,https://cdn.sofifa.org/players/4/19/224869.png,75,78,7,24,26,5'9,1
Bernardo,https://cdn.sofifa.org/players/4/19/232805.png,75,80,7.5,33,23,6'1,1
P. Cissé,https://cdn.sofifa.org/players/4/19/177765.png,75,75,4.2,16,33,6'0,2
Oier,https://cdn.sofifa.org/players/4/19/183141.png,75,75,4.7,17,28,6'3,1
D. Gayle,https://cdn.sofifa.org/players/4/19/205670.png,75,75,7,46,27,5'9,1
Joelinton,https://cdn.sofifa.org/players/4/19/223334.png,75,80,9,25,21,6'1,1
J. Drmić,https://cdn.sofifa.org/players/4/19/198504.png,75,78,8.5,26,25,6'0,2
M. Mount,https://cdn.sofifa.org/players/4/19/233064.png,75,86,11,37,19,5'10,1
O. Elabdellaoui,https://cdn.sofifa.org/players/4/19/190824.png,75,76,6.5,1,26,5'10,1
R. Steffen,https://cdn.sofifa.org/players/4/19/210537.png,75,75,7,41,26,5'7,1
K. Kanga,https://cdn.sofifa.org/players/4/19/213353.png,75,75,7,1,27,5'6,1
J. Ananidze,https://cdn.sofifa.org/players/4/19/193897.png,75,78,8.5,1,25,5'7,2
S. Ilsanker,https://cdn.sofifa.org/players/4/19/194665.png,75,75,5,40,29,6'2,1
A. Blake,https://cdn.sofifa.org/players/4/19/216939.png,75,78,5.5,6,27,6'4,1
Nicholas Aldair,https://cdn.sofifa.org/players/4/19/230507.png,75,75,7.5,29,26,6'2,1
R. Sessegnon,https://cdn.sofifa.org/players/4/19/235883.png,75,88,12,27,18,5'10,1
Jorginhson,https://cdn.sofifa.org/players/4/19/230252.png,75,75,6,13,26,5'10,1
Carlitos,https://cdn.sofifa.org/players/4/19/239212.png,75,75,7,12,28,5'9,1
L. Nguyen,https://cdn.sofifa.org/players/4/19/178284.png,75,75,6,9,31,5'8,1
A. Paschalakis,https://cdn.sofifa.org/players/4/19/240493.png,75,76,5.5,1,28,6'6,1
Fabrício,https://cdn.sofifa.org/players/4/19/202350.png,75,75,7,15,28,6'0,1
M. Coco,https://cdn.sofifa.org/players/4/19/226414.png,75,81,9,19,22,6'0,2
K. Babacar,https://cdn.sofifa.org/players/4/19/197231.png,75,77,8.5,45,25,6'3,2
Postigo,https://cdn.sofifa.org/players/4/19/214639.png,75,75,5,21,29,6'1,1
Renato Sanches,https://cdn.sofifa.org/players/4/19/230767.png,75,84,10,41,20,5'9,3
M. Caruzzo,https://cdn.sofifa.org/players/4/19/190576.png,75,75,2.7,15,33,6'1,1
G. Konan,https://cdn.sofifa.org/players/4/19/235634.png,75,81,7.5,14,22,5'9,1
S. Mounié,https://cdn.sofifa.org/players/4/19/224883.png,75,82,9.5,40,23,6'3,1
P. Capelle,https://cdn.sofifa.org/players/4/19/209781.png,75,75,4.4,20,31,5'11,1
T. Davies,https://cdn.sofifa.org/players/4/19/230005.png,75,84,10,54,20,6'1,1
N. Dirar,https://cdn.sofifa.org/players/4/19/177525.png,75,75,5,53,32,6'2,2
J. Toornstra,https://cdn.sofifa.org/players/4/19/198006.png,75,75,6.5,14,29,5'10,1
S. Larsson,https://cdn.sofifa.org/players/4/19/209782.png,75,77,8,14,25,5'10,1
P. Tau,https://cdn.sofifa.org/players/4/19/225144.png,75,81,0,0,24,5'6,1
J. Kluivert,https://cdn.sofifa.org/players/4/19/236920.png,75,86,11,28,19,5'7,1
H. Ayala,https://cdn.sofifa.org/players/4/19/171896.png,75,75,4.5,42,31,6'0,1
Miguel Silva,https://cdn.sofifa.org/players/4/19/231545.png,75,80,6.5,7,23,6'3,1
D. Rolán,https://cdn.sofifa.org/players/4/19/213114.png,75,78,8.5,11,25,5'10,2
L. Klostermann,https://cdn.sofifa.org/players/4/19/222331.png,75,82,8,32,22,6'2,1
G. Rodríguez,https://cdn.sofifa.org/players/4/19/225659.png,75,79,7.5,41,23,6'1,1
M. Locatelli,https://cdn.sofifa.org/players/4/19/222077.png,75,83,8.5,43,20,6'1,1
F. Caputo,https://cdn.sofifa.org/players/4/19/189053.png,75,75,6.5,16,30,5'11,1
A. Roa,https://cdn.sofifa.org/players/4/19/221310.png,75,78,8.5,4,25,5'9,1
Keko,https://cdn.sofifa.org/players/4/19/194174.png,75,76,8,11,26,5'8,2
A. El Khayati,https://cdn.sofifa.org/players/4/19/200831.png,75,75,6.5,11,29,6'1,1
F. Schär,https://cdn.sofifa.org/players/4/19/210047.png,75,80,7.5,38,26,6'2,2
A. Haidara,https://cdn.sofifa.org/players/4/19/238463.png,75,84,10,24,20,5'9,1
Chema Rodríguez,https://cdn.sofifa.org/players/4/19/219777.png,75,78,7,20,26,6'2,1
G. dos Santos,https://cdn.sofifa.org/players/4/19/170369.png,75,75,6.5,10,29,5'9,3
T. Bifouma,https://cdn.sofifa.org/players/4/19/202882.png,75,76,8,21,26,5'11,1
Dani Rochelinhas,https://cdn.sofifa.org/players/4/19/230274.png,75,75,7,17,26,5'10,1
M. Ostrzolek,https://cdn.sofifa.org/players/4/19/202115.png,75,75,5.5,29,28,5'10,2
L. Deaux,https://cdn.sofifa.org/players/4/19/178051.png,75,75,5,21,29,6'2,2
J. Vuković,https://cdn.sofifa.org/players/4/19/194947.png,75,75,4.9,1,30,6'5,1
J. Hansen,https://cdn.sofifa.org/players/4/19/132740.png,75,75,3.4,16,33,6'2,1
Gonçalo Paciência,https://cdn.sofifa.org/players/4/19/216452.png,75,82,9.5,29,23,6'0,1
Córdoba,https://cdn.sofifa.org/players/4/19/229764.png,75,83,10,18,21,5'11,1
P. Pekarík,https://cdn.sofifa.org/players/4/19/190854.png,75,75,4.4,23,31,5'9,2
Ximo Navarro,https://cdn.sofifa.org/players/4/19/198023.png,75,75,5.5,21,28,5'10,1
Pablo Hernández,https://cdn.sofifa.org/players/4/19/179591.png,75,75,4,40,33,5'8,2
G. Kashia,https://cdn.sofifa.org/players/4/19/192904.png,75,75,4.9,8,30,6'1,1
S. Bamba,https://cdn.sofifa.org/players/4/19/172425.png,75,75,2.7,38,33,6'3,1
S. Kums,https://cdn.sofifa.org/players/4/19/176009.png,75,75,6,19,30,5'9,2
Fábio Martins,https://cdn.sofifa.org/players/4/19/224394.png,75,78,8.5,12,24,5'10,1
M. Suárez,https://cdn.sofifa.org/players/4/19/188042.png,75,75,6.5,15,30,6'0,2
S. Mitrović,https://cdn.sofifa.org/players/4/19/209547.png,75,76,6,18,28,6'2,1
D. Aogo,https://cdn.sofifa.org/players/4/19/164491.png,75,75,4.5,28,31,6'1,2
B. Engels,https://cdn.sofifa.org/players/4/19/210828.png,75,82,8,14,23,6'4,2
F. Tait,https://cdn.sofifa.org/players/4/19/213388.png,75,78,8.5,23,25,5'9,1
D. Zagadou,https://cdn.sofifa.org/players/4/19/238476.png,75,85,9,16,19,6'5,1
M. Diamé,https://cdn.sofifa.org/players/4/19/188556.png,75,75,5.5,42,31,6'0,2
A. Younes,https://cdn.sofifa.org/players/4/19/205966.png,75,76,8,47,24,5'6,2
B. Verstraete,https://cdn.sofifa.org/players/4/19/210831.png,75,80,7.5,16,24,5'9,1
K. Akpoguma,https://cdn.sofifa.org/players/4/19/211856.png,75,81,8,24,23,6'4,1
B. Santamaria,https://cdn.sofifa.org/players/4/19/219792.png,75,80,7.5,17,23,6'0,1
H. Behrens,https://cdn.sofifa.org/players/4/19/193425.png,75,75,6.5,24,28,6'2,1
M. Maignan,https://cdn.sofifa.org/players/4/19/215698.png,75,83,7.5,18,22,6'3,1
Y. Karamoh,https://cdn.sofifa.org/players/4/19/231826.png,75,85,10.5,24,19,6'1,1
V. Ignatiev,https://cdn.sofifa.org/players/4/19/192146.png,75,75,4.4,1,31,5'11,1
A. Thomasson,https://cdn.sofifa.org/players/4/19/208787.png,75,77,8,16,24,5'10,1
D. Amartey,https://cdn.sofifa.org/players/4/19/212883.png,75,79,7,43,23,6'1,1
R. Özcan,https://cdn.sofifa.org/players/4/19/152211.png,75,75,2.7,36,34,6'0,1
A. Donnarumma,https://cdn.sofifa.org/players/4/19/203668.png,75,75,7,6,27,5'11,1
Timor,https://cdn.sofifa.org/players/4/19/199829.png,75,75,5.5,11,28,6'1,1
C. McGregor,https://cdn.sofifa.org/players/4/19/211093.png,75,78,8.5,44,25,5'9,1
R. Martínez,https://cdn.sofifa.org/players/4/19/219797.png,75,81,9.5,50,24,5'11,1
V. Buyalskyi,https://cdn.sofifa.org/players/4/19/244373.png,75,80,8.5,1,25,5'7,1
H. Arter,https://cdn.sofifa.org/players/4/19/184469.png,75,75,6.5,55,28,5'9,1
A. Mawson,https://cdn.sofifa.org/players/4/19/208534.png,75,84,9,38,24,6'2,1
F. Guilbert,https://cdn.sofifa.org/players/4/19/227222.png,75,84,9,17,23,5'10,1
M. Lemos,https://cdn.sofifa.org/players/4/19/229270.png,75,80,7.5,9,22,6'2,1
S. Sturaro,https://cdn.sofifa.org/players/4/19/202135.png,75,78,8,71,25,5'11,2
A. Duncan,https://cdn.sofifa.org/players/4/19/208535.png,75,80,8.5,42,25,5'10,2
Marlon,https://cdn.sofifa.org/players/4/19/215703.png,75,82,8,34,22,6'0,1
M. Isla,https://cdn.sofifa.org/players/4/19/187800.png,75,75,4.8,48,30,5'9,2
Thiago Maia,https://cdn.sofifa.org/players/4/19/225945.png,75,82,8,19,21,5'10,1
Y. Aït Bennasser,https://cdn.sofifa.org/players/4/19/230042.png,75,83,10,39,21,6'0,1
O. Toivonen,https://cdn.sofifa.org/players/4/19/176794.png,75,75,6,11,31,6'4,2
J. Urretaviscaya,https://cdn.sofifa.org/players/4/19/189338.png,75,75,6.5,46,28,5'8,1
Yuri Ribeiro,https://cdn.sofifa.org/players/4/19/237211.png,75,81,7.5,8,21,5'10,1
N. Tomović,https://cdn.sofifa.org/players/4/19/194203.png,75,75,4.9,15,30,6'0,2
F. Roncaglia,https://cdn.sofifa.org/players/4/19/183966.png,75,75,4.5,20,31,5'10,2
R. Botta,https://cdn.sofifa.org/players/4/19/215199.png,75,75,6.5,21,28,5'9,1
R. Mandragora,https://cdn.sofifa.org/players/4/19/225439.png,75,85,10.5,18,21,6'0,1
A. Adomah,https://cdn.sofifa.org/players/4/19/186783.png,75,75,6.5,20,30,6'0,1
D. Samassékou,https://cdn.sofifa.org/players/4/19/235424.png,75,85,9.5,26,22,5'10,1
M. Yoshida,https://cdn.sofifa.org/players/4/19/191648.png,75,75,5,40,29,6'2,1
N. Viergever,https://cdn.sofifa.org/players/4/19/193440.png,75,75,5.5,15,28,6'0,1
R. Amalfitano,https://cdn.sofifa.org/players/4/19/198817.png,75,75,6.5,15,28,5'9,1
D. Cataldi,https://cdn.sofifa.org/players/4/19/211361.png,75,79,8.5,35,23,5'11,2
Martín,https://cdn.sofifa.org/players/4/19/241827.png,75,80,7.5,17,22,5'10,1
Tiago Pinto,https://cdn.sofifa.org/players/4/19/194979.png,75,75,4.8,19,30,5'10,1
C. Cueva,https://cdn.sofifa.org/players/4/19/214692.png,75,75,0,0,26,5'6,1
M. Gaćinović,https://cdn.sofifa.org/players/4/19/230564.png,75,81,9,26,23,5'9,1
G. Shoji,https://cdn.sofifa.org/players/4/19/232869.png,75,80,7.5,11,25,6'0,1
L. Rigoni,https://cdn.sofifa.org/players/4/19/138918.png,75,75,3.9,37,33,6'1,2
M. Krmenčík,https://cdn.sofifa.org/players/4/19/205478.png,75,80,9,1,25,6'3,1
M. Mevlja,https://cdn.sofifa.org/players/4/19/216742.png,75,77,0,0,28,6'3,1
C. Daniels,https://cdn.sofifa.org/players/4/19/169638.png,75,75,4.4,49,31,5'10,1
K. Stafylidis,https://cdn.sofifa.org/players/4/19/202151.png,75,79,7,18,24,5'10,1
Sabin Merino,https://cdn.sofifa.org/players/4/19/226215.png,75,76,8,23,26,6'2,1
A. Flint,https://cdn.sofifa.org/players/4/19/202408.png,75,76,6,47,28,6'6,1
Brais Méndez,https://cdn.sofifa.org/players/4/19/235944.png,75,84,10.5,16,21,6'2,1
Merino,https://cdn.sofifa.org/players/4/19/225193.png,75,84,10,22,22,6'1,1
S. Missiroli,https://cdn.sofifa.org/players/4/19/176553.png,75,75,5,15,32,6'3,2
Serantes,https://cdn.sofifa.org/players/4/19/202410.png,75,77,5.5,21,28,6'0,1
V. Guzmán,https://cdn.sofifa.org/players/4/19/229034.png,75,80,9,24,23,5'9,1
D. Biseswar,https://cdn.sofifa.org/players/4/19/178090.png,75,75,6.5,1,30,5'9,1
E. Mas,https://cdn.sofifa.org/players/4/19/214955.png,75,75,5,21,29,5'11,1
Nuno Pinto,https://cdn.sofifa.org/players/4/19/179884.png,75,75,4.4,7,31,5'8,1
Carlos Mané,https://cdn.sofifa.org/players/4/19/216749.png,75,81,9,11,24,5'8,1
Borja Valle,https://cdn.sofifa.org/players/4/19/229037.png,75,78,8.5,11,25,5'10,1
Zeca,https://cdn.sofifa.org/players/4/19/168621.png,75,75,6.5,21,29,6'0,1
C. Toselli,https://cdn.sofifa.org/players/4/19/189357.png,75,75,4.3,4,30,6'0,1
M. Bizot,https://cdn.sofifa.org/players/4/19/200110.png,75,78,5.5,11,27,6'4,1
K. Ayhan,https://cdn.sofifa.org/players/4/19/207790.png,75,80,7.5,22,23,6'0,1
Ricardo Ferreira,https://cdn.sofifa.org/players/4/19/210862.png,75,79,7,12,25,6'3,1
N. Roux,https://cdn.sofifa.org/players/4/19/183982.png,75,75,6.5,24,30,6'0,2
Hernâni,https://cdn.sofifa.org/players/4/19/212911.png,75,75,7,13,26,5'10,2
M. Çağıran,https://cdn.sofifa.org/players/4/19/199601.png,75,79,7,13,25,5'11,1
W. Morgan,https://cdn.sofifa.org/players/4/19/136113.png,75,75,2,50,34,6'1,2
J. Alonso,https://cdn.sofifa.org/players/4/19/220337.png,75,80,7.5,25,25,6'0,1
M. Wakaso,https://cdn.sofifa.org/players/4/19/188337.png,75,75,7,22,27,5'7,1
K. Traoré,https://cdn.sofifa.org/players/4/19/245682.png,75,75,0,0,26,5'10,1
Y. Mvogo,https://cdn.sofifa.org/players/4/19/206003.png,75,80,6.5,25,24,6'3,1
